"p-value"
5.50529991480773e-07
2.8524816068465e-12
3.49086600469497e-14
3.23806751134588e-12
1.49615013038985e-12
6.55922698939903e-10
1.98371110012069e-08
1.2824457510744e-08
3.78471064185212e-10
1.63376489911355e-10
1.84371351989636e-10
2.65463293580027e-10
2.01475082443155e-11
4.17536560189735e-11
1.13429667688583e-10
1.27352262014541e-08
4.15897170001448e-08
3.46583704321762e-10
1.39680375343213e-08
1.48166150699437e-10
1.03315941224901e-08
2.86576266526172e-06
3.91269036283553e-11
4.28348580572043e-10
1.24026887147102e-10
0
7.16670000421521e-10
2.11029109814476e-09
8.88409268847829e-09
4.53314022041503e-09
1.2248874971797e-09
5.20636180365475e-06
4.30897168505369e-05
1.67600449402847e-05
3.02874052242242e-07
1.57034074954158e-10
4.19856448143489e-10
6.6791001866964e-08
3.92203388573264e-08
9.03083213868507e-10
3.8040383025874e-07
5.47443765816426e-10
7.20810678165662e-11
3.3215783863262e-10
2.06051437666156e-10
1.642211666833e-06
3.88648289609836e-10
1.45759784589929e-09
5.51451832207241e-10
2.37636323320759e-07
1.32124138313297e-08
3.49453082648172e-09
4.67948476088553e-07
1.65144331705433e-08
3.52381154677167e-07
1.25070731671109e-10
1.08180204551153e-10
4.81411796670149e-10
5.27295280818757e-10
1.891175658484e-07
1.02516297951076e-10
6.94060577868711e-10
8.2185116029708e-08
1.69006734998591e-06
6.18241615884685e-08
1.20138022690414e-07
2.83808413872694e-09
5.88816892149734e-10
7.78155643246028e-09
2.50180057169979e-10
4.69495335039844e-07
8.70881563073864e-09
0
1.77642052636001e-10
6.10109403397829e-09
1.54651053412833e-05
0
7.27646926922647e-10
1.22580242981512e-08
1.74097927805415e-10
7.35460627861405e-11
4.58787164071186e-10
7.15718154108855e-09
6.22629099263943e-08
1.01647249427636e-08
0
8.2836048477125e-06
0.000890733623419911
0.000616988031720016
2.41959843597965e-06
6.38061799160278e-09
0.000193201193065164
1.29346359075985e-08
6.13225572280618e-12
0
3.54019165043459e-09
0
6.18721837978048e-09
3.04747217444113e-08
7.44763632997796e-08
1.98084261766749e-08
6.76193858644113e-14
2.04729545593337e-09
1.41982710642e-08
0
5.64730226740243e-06
6.2439380207266e-10
0
0
3.54907880530217e-09
4.20005354610564e-09
6.06117356776621e-08
1.05054333503802e-07
1.03608407076757e-05
4.92529687514924e-08
2.17650035458995e-11
6.71243678600789e-07
9.65729467078612e-09
5.72883793844657e-07
2.18487277254948e-12
2.29218353843506e-09
1.09046795782484e-05
7.30738918131982e-10
7.18055881005976e-07
2.1726645837018e-08
3.77618209636581e-09
1.06244903024872e-06
2.24076226506961e-08
4.36414601112775e-10
3.94158158286363e-07
9.34372251516438e-06
7.4068326900233e-08
0
7.76071278274195e-08
9.03019010008962e-10
4.72275328057545e-11
1.73736222911522e-09
7.09099490338838e-09
3.84236633967472e-10
1.81999100269238e-11
0
3.47287744609825e-12
1.48879641430106e-08
4.88683025793516e-10
1.00331282002648e-10
1.07604797949066e-07
2.25994485028831e-09
9.71268495946966e-09
3.41841366592103e-08
8.08296885004369e-07
5.02148851863006e-10
1.08700852947182e-09
8.10924573186551e-09
1.01083172418507e-07
6.82717022174681e-07
4.87334314685955e-07
1.15134829325889e-08
1.01849436213492e-07
5.63856124637276e-09
5.98940960604268e-09
4.88469503206206e-07
7.11216833534335e-09
0.00020818079501317
3.1501378260241e-05
8.24847685559569e-07
0
2.00808570655881e-07
2.93637992789168e-11
6.32786870962592e-06
4.85727440011324e-08
0
2.41286075765934e-11
1.56107389933094e-11
6.32909464207692e-08
1.73365176626311e-06
5.3451377526043e-07
3.02301227776103e-08
1.1736899630338e-11
5.27262557459785e-11
9.5434928905764e-26
2.96913120659873e-06
2.48852806346186e-10
4.48216765256803e-15
2.73075634704642e-13
1.57836927637686e-12
1.32949106206537e-09
5.00655706185739e-07
7.63552747169636e-09
9.95462192686428e-10
9.30233468419844e-09
6.13043436707016e-11
3.04324051882489e-10
5.39912950857526e-10
2.7076170213638e-11
2.19372497212306e-10
5.54592240504261e-10
6.57507183220083e-07
1.24141178309163e-09
5.33166223905432e-09
5.20794080732442e-09
1.58902459912772e-07
3.31179457166384e-06
3.27041062460402e-12
5.01629561465421e-13
2.72635627311948e-10
2.47895777393098e-10
2.32799670785923e-10
4.44519334663169e-09
4.7728390698415e-09
9.24795919976498e-10
1.00516430470055e-08
0
0.000149198521208294
4.43568189368792e-07
1.81397382268007e-05
1.1502952576711e-09
6.67552087070257e-10
2.40035091471803e-07
1.39300891986461e-07
9.10256131616274e-09
1.05945219076684e-07
1.52723676289689e-08
2.04837932303193e-08
4.45720528915237e-08
4.27960078136202e-09
4.29328932220656e-07
2.83195102513521e-07
5.0859971525961e-09
2.19963917566589e-09
1.25150314853134e-06
3.70315866153499e-08
1.24068773440557e-08
2.20665496117989e-06
9.09413606842991e-07
9.93512075211134e-09
9.39829977587855e-11
0
1.06595592228377e-08
3.41528544426878e-09
7.57142783078356e-08
1.38532718404677e-10
2.75961156133164e-10
2.62163318776967e-08
2.94077752370429e-05
4.78293783367345e-08
1.39226227909644e-08
7.62990589086721e-09
2.27449380156767e-10
2.78876785272974e-09
1.16832423805675e-09
0
2.37256996711609e-09
3.3952446242438e-10
3.72132733926692e-12
2.41577240885679e-07
5.69746206992744e-05
8.46323364964077e-10
5.36548991625946e-11
1.21842465926114e-08
8.10368070714935e-11
1.68384336691596e-11
7.90563037161548e-09
6.5802813558981e-11
0
1.86761704677188e-11
1.03892769858094e-09
9.87478266168912e-08
0.000132671359087224
1.76281548045654e-05
3.75338286714864e-06
1.20655692899375e-05
0.0167941422384183
9.58348399070479e-08
4.2315930815737e-09
2.17637226518984e-09
1.33497910772454e-08
5.0194243186893e-08
9.53514033009891e-10
8.44093766758994e-09
3.79269224291382e-08
1.35285773153226e-08
3.20498131762416e-12
2.11316759043182e-12
3.26817446378854e-11
7.19351118037026e-11
6.87563680183779e-09
5.01707040160294e-08
1.34407033377276e-09
1.16845042057151e-08
2.84080747083659e-10
3.49797458804465e-06
1.0033747160724e-08
6.04776789833942e-08
8.75503976569001e-08
1.90949958011106e-08
2.63706822092247e-10
1.60654160214072e-05
6.07670154089745e-09
2.05097701026329e-07
2.06953726805786e-12
1.07686951543985e-05
1.39199225691239e-05
3.33863989204048e-11
7.11292542096639e-07
1.09398364702056e-08
7.87390697361771e-08
1.96274533940099e-08
1.56578630545316e-08
2.99908022980861e-09
2.317713976434e-07
8.11003238772992e-05
7.021724770309e-08
1.03821142454522e-09
1.59523212417552e-10
1.4112115213993e-08
2.69178568459948e-09
2.83745818764618e-08
2.52486878847818e-10
1.0916677563943e-08
9.13022947815789e-09
3.08089167098213e-14
1.49568691759548e-11
0
7.33995498432431e-09
6.01704520564032e-12
1.22831717675886e-09
5.30521306869266e-10
0
2.65617989626293e-09
1.70185889667213e-07
3.14655176068952e-09
7.10548069446818e-07
7.21000639069976e-08
7.66165004092398e-08
3.49885091268355e-05
