"","x"
"1",0.0117890073628529
"2",0.0137374285307022
"3",0.00487740973014543
"4",0.00179579725874892
"5",0.00497422396367139
"6",0.00773233457666179
"7",0.0184221401181079
"8",0.0114939635238282
"9",0.00559305216982258
"10",0.00818212361829477
"11",0.00511589629043277
"12",0.0142262464948039
"13",0
"14",0.00816071410893975
"15",0.00447164790403939
"16",0.00510820292572955
"17",0.00800645944018259
"18",0.00688516475008298
"19",0.0079162544137707
"20",0.0096404692841631
"21",0.0112566070050455
"22",0.00485872349619424
"23",0.00371469939565007
"24",0.0020542358420724
"25",0.00737904426418168
"26",0.0153280143818087
"27",0.00490882707007395
"28",0.00446817534041887
"29",0.00918743672354718
"30",0.0040962127768919
"31",0.00223497578314597
"32",0.00503298961156462
"33",0.00323184697759823
"34",0.00127131821660433
"35",0.0403357103988825
"36",0.0153466262445095
"37",0.00275124919723104
"38",0.0155854806172141
"39",0.015769816703076
"40",0.0112457032734448
"41",0.00704505252685158
"42",0.00715235213080474
"43",0.00143205165059209
"44",0.00365677081639324
"45",0
"46",0.0126521100084568
"47",0.0161146890672862
"48",0.0112355572304822
"49",0.00614061032409169
"50",0.0142690565761809
"51",0.00997322304976208
"52",0.0110416898960908
"53",0.00961934336799869
"54",0.00676524313272297
"55",0.0118883861860846
"56",0.012527060135944
"57",0.00905554074514032
"58",0.00558412569093315
"59",0.00941274512084604
"60",0.00233292673825226
"61",0.00232921584828197
"62",0.00541491021688118
"63",0.00812767902001485
"64",0.00297207369615472
"65",0.00733956256070155
"66",0.00344655606238966
"67",0.00607436913795826
"68",0.00153716439985679
"69",0.00302197793628156
"70",0.00180798477386375
"71",0.00287198265498526
"72",0.00895214368723439
"73",0.00309380289990435
"74",0.00411779233616745
"75",0.00534068016410186
"76",0.00428695731423751
"77",0
"78",0.00331918064239578
"79",0.0103083143298115
"80",0.0118796913951967
"81",0.000700952922784275
"82",0.00316680903989993
"83",0.00229799111630139
"84",0.00757484716637297
"85",0.00528313871637022
"86",0.00416745212553008
"87",0.0118009901352995
"88",0.0123988963203668
"89",0.00881454119929445
"90",0.007208425167937
"91",0.0101926987929437
"92",0.00626176636333858
"93",0.007145527213854
"94",0.00920831873620396
"95",0.00168680406201887
"96",0.00636395162477668
"97",0.00751462653267363
"98",0.00926369320475653
"99",0.0129403649572177
"100",0.0113654784929754
"101",0.0117345431406954
"102",0.00270274558509717
"103",0.00677285938247426
"104",0.00616994527614049
"105",0.00657737360190877
"106",0.00828246301879455
"107",0.00613913787415837
"108",0.00862623673290515
"109",0.0081900697199611
"110",0.00119215831591644
"111",0.00590612717306001
"112",0.00591216439985401
"113",0.0103159831030802
"114",0.0083116455943125
"115",0.00561907087886605
"116",0.00669668020831535
"117",0.00208694571283534
"118",0
"119",0.000682185439425546
"120",0.00398492322269361
"121",0.00533931777516443
"122",0.018526628392636
"123",0.00520343363466524
"124",0.00951851424045557
"125",0
"126",0.0017570685641304
"127",0.00355297618325177
"128",0.0100378515286223
"129",0.0036916933074045
"130",0.010571676907894
"131",0.00967681661397566
"132",0.0104450233945827
"133",0.00739160516418583
"134",0.00881847267935464
"135",0.00305364204525108
"136",0.00784343378468291
"137",0.00705989202853137
"138",0.00676121086299871
"139",0.0085897755816325
"140",0.00211757911912083
"141",0.00552911605602739
"142",5.06838714763882e-05
"143",0
"144",0.00701397786348184
"145",0.00655845483148375
"146",0.00523502980824016
"147",0.00174196377623661
"148",0.00172100602275794
"149",0.00559124770345197
"150",0.00302091917806149
"151",0.00594339495891147
"152",0.0154665942752223
"153",0.0116804617808894
"154",0
"155",0.00757497788668105
"156",0.0116915563491759
"157",0.0145865980178911
"158",0.00783695696185107
"159",0.0132351707615178
"160",0.00699386608487469
"161",0
"162",0.004985553415777
"163",0.00248461671626639
"164",0.00491900104392628
"165",0.0116920731376445
"166",0.00591763336028413
"167",0.0119573735892424
"168",0
"169",0.00461843129244745
"170",0.00248423721695593
"171",0.0114826866348164
"172",0.00212020539058363
"173",0.00813245640610278
"174",0.0086924225076443
"175",0.00878304515668318
"176",0.00798844010483513
"177",0.00761074166491723
"178",0.00681237183339806
"179",0.00618479020312514
"180",0.000131144851027238
"181",0.0138034225294201
"182",0.0117034052549666
"183",0.00520944660774791
"184",0.00690897592913275
"185",0.00277342011552544
"186",0.00547156223072935
"187",0.0188111137702045
"188",0.0142298396641725
"189",0.00415416786163155
"190",0.0133959844537722
"191",0.005647304401128
"192",0.0130501976280126
"193",0.00597208441214194
"194",0.00510443160149931
"195",0.00926162126235342
"196",0.00761221953649621
"197",0.0132109234217163
"198",0.0100516032617644
"199",0.0131764332984993
"200",0.00520003992091294
"201",0.0126836153418086
"202",0.00946830999788385
"203",0.00520095243569005
"204",0.0022549158933101
"205",0.00545370404887131
"206",0.00309829764141204
"207",0.0063206255740128
"208",0
"209",0.00367454715388238
"210",0.00462293660758169
"211",0.00301428915390636
"212",0.0014452263411467
"213",0.00364997862683579
"214",0.00757505544189134
"215",0.0252748570260521
"216",0.00579893854667334
"217",0.0029203631831152
"218",0.0149201784406224
"219",0.0118448925459622
"220",0.00737082477990486
"221",0.00645460848481955
"222",0.00560960647763822
"223",0.000406628710255107
"224",0.000353081891687782
"225",0.00393458178708805
"226",0.00644868674639648
"227",0.00522754101195589
"228",0.0052302103143856
"229",0.00652174228332593
"230",0.0166890262449123
"231",0.0102077776852318
"232",0.0135379252019477
"233",0.0149181348176484
"234",0.00922655340155896
"235",0.0119197973936566
"236",0.00176483671914446
"237",0.00400285543859632
"238",0.00620489735112049
"239",0.00854997864051812
"240",0.00387084049264939
"241",0.00353254997481747
"242",0.00926292751703526
"243",0.00232870816971674
"244",0.000389556269667918
"245",0.00781275266849638
"246",0.00780666298456235
"247",0.00402767537105629
"248",0.00233625790288621
"249",0.00451232678266966
"250",0.00331303708194706
"251",0.00223846437192387
"252",0.0116635768754292
"253",0.00712778197626373
"254",0.00362431997906051
"255",0.00382433339871948
"256",0.0080968694068985
"257",0.00203182035443918
"258",0.00455475266276899
"259",0.00894683918440796
"260",0.00980235333741808
"261",0.00558374690459087
"262",0.00534030339190421
"263",0.0044719800326137
"264",0.00707254302709882
"265",0.00375068272918348
"266",0.00193933035368631
"267",0.00964687936410559
"268",0.0154477200586265
"269",0.0131239260064704
"270",0.0035539488037984
"271",0.00276656424225327
"272",0
"273",0.00244941704949686
"274",0.00358986404113645
"275",0.0016966238468854
"276",0.00453654012388121
"277",0.00877890851449852
"278",0.00493031845414169
"279",0.012084406926469
"280",0.0170600070942512
"281",0.0114768770733939
"282",0.000643521220702637
"283",0.00496570594772625
"284",0.00723186251803857
"285",0.00190650993890146
"286",0.012172776234861
"287",0.0019708949813156
"288",0
"289",0.00465996819246859
"290",0.000702176953625148
"291",0.00531216981369646
"292",0.00687062279327674
"293",0.00277342463819177
"294",0.00806106513932306
"295",0.00233704117056491
"296",0.00809910460918052
"297",0.00330746244921449
"298",0.0035204791050206
"299",0.00654525886983833
"300",0.00488075567135898
"301",0.00925461671892882
"302",0.00824278730365132
"303",0.0118134643931612
"304",0.0155819078433915
"305",0.0023170712565366
"306",0.007115364764482
"307",0.00851206451753071
"308",0.00673507793199424
"309",0.00583038834297079
"310",0.00693089429141793
"311",0.00671900479630569
"312",0.0116662387332476
"313",0.00906111875134531
"314",0.0149210253481172
"315",0.00587486494021155
"316",0.00531988939174538
"317",0.0167902762604134
"318",0.0119390569286622
"319",0.0144190669074978
"320",0.00977240000704671
"321",0.00465318360084385
"322",0.00332370747928541
"323",0.00385730206930694
"324",0.0101399205630784
"325",0.00785030324612161
"326",0.00147941196933937
"327",0
"328",0.00950363695831161
"329",0.0110723829819483
"330",0.00703169600823851
"331",0.0185185332554759
"332",0.0107920793517734
"333",0.0140329267410403
"334",0.00303318244010606
"335",0.00452648504780546
"336",0.0132163236718575
"337",0.00856504684786677
"338",0.0175327706825769
"339",0.0113021968401571
"340",0.00871543561038256
"341",0.0052919635135145
"342",0.0054125381652248
"343",0
"344",0.00562611015995243
"345",0.000292307236134852
"346",0.00284983281075879
"347",0.00527018352502167
"348",0.000108840200520523
"349",0.00644705506093661
"350",0.00823980876059871
"351",0.00902608246171932
"352",0.00486442908258251
"353",0.00329296868063923
"354",0.0142155064917447
"355",0.00930519859917339
"356",0.0081392458739774
"357",0.00142941646127347
"358",0.00661585890839972
"359",0.00177734302329118
"360",0.00502108856709582
"361",0
"362",0.00857320079852102
"363",0.0167741873440796
"364",0.00292261261562036
"365",0
"366",0.00519455355540335
"367",0.00977486493394744
"368",0.0110967020798736
"369",0.0300108701818001
"370",0.00878349840151584
"371",0.00640785134791773
"372",0.0111948454934966
"373",0.00553895349291191
"374",0
"375",5.15835270355415e-05
"376",0.00123225636827839
"377",0.000456343328584681
"378",0.00691900552228305
"379",0.00771185412909084
"380",0.00138987850234324
"381",0.00585214025552379
"382",0.00920584772179571
"383",0.00519796825790259
"384",0.00309826087639925
"385",5.108542163855e-05
"386",0.00402006803166704
"387",0.00717194744619014
"388",0.00824002430956216
"389",0.00322929298712009
"390",0.00821390009591163
"391",0.00630192870593029
"392",0.0168355764987651
"393",0.0112163821891612
"394",0.000289299693285188
"395",0.00597261934285932
"396",0.00755055546046199
"397",0.0119845202566102
"398",0.00716813487574302
"399",0.00390549517533631
"400",0
"401",0
"402",8.77542152395207e-05
"403",0.0041749063344668
"404",0
"405",0.00234525261872013
"406",0.00794957649496061
"407",0
"408",0.000228580499167061
"409",0.0084865698481726
"410",0.00433149990303828
"411",0.00382506468192362
"412",0.00346882958705489
"413",0.00237255428814656
"414",0.000558332240944503
"415",0.00730211408498027
"416",0.000808211922399583
"417",0.0030058416388165
"418",0.0187972300333162
"419",0.00435864700120993
"420",0.00503460416151042
"421",0.00358880720082587
"422",0.00761680646013856
"423",0.00847840709481184
"424",0.00164210979878958
"425",0.00580054082860918
"426",0.0113937881545183
"427",0.0169885047632981
"428",0.0174113053040112
"429",0.0098148258438585
"430",0.0052455511520443
"431",0.00747609519292743
"432",0.0015135809565661
"433",0.000553513075113732
"434",0.00396210827491902
"435",0.00743394223791393
"436",0.000981028514068715
"437",0.0172711048005572
"438",0.0105995588501366
"439",5.09553553880523e-06
"440",0.0171626744486307
"441",0
"442",0.006487719466886
"443",0.00740099543812672
"444",0.0133115174540927
"445",0.00567212664082461
"446",0.001912538173364
"447",0.00022123823618556
"448",0.00862812663168674
"449",0.00864059090153982
"450",0.00620767062786007
"451",0.00371091231017524
"452",0.00172891190150751
"453",0.00352742329971235
"454",0.00858852988238036
"455",0.0107823190232319
"456",0.00391877534306038
"457",0.00320904409761077
"458",0.00422188402978495
"459",0.00640405274888397
"460",0.00564385888142521
"461",0.0144217156026552
"462",0.00352232401446844
"463",0.00933109536505038
"464",0.00945031020935356
"465",0.00662759751220689
"466",0.00671371944032214
"467",0.00072181996976944
"468",0.00536496186178253
"469",0.00623689885856285
"470",0.00702563138685783
"471",0.00102117137787743
"472",0.00561961858542202
"473",0
"474",0.0058759492547803
"475",0.00579731640567664
"476",0
"477",0.00865475484398588
"478",0.00243561195671237
"479",0.0036147008869282
"480",0.00477463470583112
"481",0
"482",0.00743894410082611
"483",0.00890274791870109
"484",0.000519848648854245
"485",0.00709537617192938
"486",0.0113831888718789
"487",0.0108264059015417
"488",0.00663182365791385
"489",0
"490",0
"491",0.0125381233565927
"492",0.0116463678895688
"493",0.0063365221749162
"494",0.0091373418470393
"495",0.0047724758084043
"496",0.00790435438127265
"497",0.00184101078350648
"498",0.00266755211708655
"499",0.000117705180058454
"500",0.00515650704789569
"501",0.00446276153647014
"502",0.00537716443018451
"503",0.00146338020005307
"504",0.0068157904611758
"505",0.00399808908442134
"506",0.00336736518623435
"507",0
"508",0.00427003377786514
"509",0.00194870180255793
"510",0.00169360433525803
"511",0.00334457331247519
"512",0.00272737806315912
"513",0.00196206968705287
"514",0.00359157953456189
"515",0
"516",0.00724754929439201
"517",0.00574120643682432
"518",0.00493244117561982
"519",0.00270487620987973
"520",0.00130856150899389
"521",0.00333176787479292
"522",0.00356979622888942
"523",0.0127270082812059
"524",0.0139258954416656
"525",0.00600464669547988
"526",0.00266804576958883
"527",0
"528",0.00150934867805237
"529",0.00127310050131957
"530",0.00899919485133755
"531",0.00302617154821274
"532",0.00465612083965398
"533",0.00425574737083887
"534",0.00363242194570071
"535",0.00194080857484399
"536",0.000899715300435403
"537",0.00449655727436131
"538",0
"539",0.00538091882719069
"540",0.00450329932537544
"541",0.000767283293132545
"542",0.00104726138440346
"543",0.00230968763323652
"544",0.00231529974277884
"545",0.00440223827177172
"546",0.00416599395252476
"547",0.00483039655707797
"548",0.00525830657936736
"549",0.00443721279736641
"550",0.00256319771110178
"551",0.00590117940160856
"552",0.00423495265152577
"553",0.00276348290747253
"554",0.00537640701212935
"555",0.00778776804014926
"556",0.00290234688865926
"557",0.00438547969876533
"558",0.000828864857509109
"559",0.000286757238127113
"560",0.00981067649407209
"561",0.00630861249065252
"562",0.00125302312967501
"563",0.00530086305912176
"564",0.000998794667730837
"565",0.00892641705208966
"566",0.00676675837257528
"567",0.0130805626413972
"568",0.0023126454841055
"569",0.00548478598331467
"570",0.00796143679786637
"571",0.00491753569703274
"572",0.00752136539793925
"573",0.00767452972650413
"574",0.00762109522060188
"575",0.000505804970076911
"576",0.000907600278431884
"577",0.00975753191796628
"578",0.00595062146938735
"579",0.00360907848588138
"580",0.00617310435907836
"581",0.00337255938617017
"582",0.0119806722196893
"583",0.0129757997952256
"584",0.00189325927823568
"585",0.00122992458933085
"586",0.00639753861296705
"587",0.00366617835063442
"588",0.00757654065661032
"589",0.00536536045027878
"590",0.010510198634681
"591",0.00327620315992876
"592",0.00368660030282998
"593",0.00278645509638335
"594",0.00790229391196927
"595",0.00631158609732798
"596",0.00125647170562681
"597",0.00219091310088725
"598",0.00401489223784618
"599",0.00270284574736349
"600",0.00226474491281722
"601",0.00434668499094613
"602",0.011659431900613
"603",0.00519238534553952
"604",0.00884569948104121
"605",0.00805663790067881
"606",0.00652768405276487
"607",0.00775835003659065
"608",0.00222433833003927
"609",0.00160821739878398
"610",0.00463135438254317
"611",0.00591825919348716
"612",0.000462164325202154
"613",0.00803765549084979
"614",0.0032148339256041
"615",0.00589350168080109
"616",0.00536039908828421
"617",0.00461737737271627
"618",0.00695694444440136
"619",0.00232654807954856
"620",0.00787477191646154
"621",0.00515733013776431
"622",0.0119178011250005
"623",0.00465438059296562
"624",0.00030187369617987
"625",0.0144212955973289
"626",0.00210262911755853
"627",0
"628",0.00738042817196868
"629",0.00693189020132803
"630",0.00713738221285603
"631",0.00301754118744029
"632",0.00249947508468745
"633",0.00364879252051712
"634",0.0121597296588466
"635",0.0172034774256226
"636",0.00520279835462785
"637",0.000874717453196301
"638",0.00376968182070153
"639",0.00839868734931627
"640",0.0044281682304969
"641",0.0108458697088891
"642",0.00576572877777027
"643",0.0083264159102023
"644",0.0145555343341948
"645",0.0104493901762754
"646",0.00478572758215127
"647",0.00706744926607208
"648",0.00808807179613383
"649",0.00877901977421275
"650",0.0034617930416939
"651",0.00535313818291424
"652",0.00727673520147802
"653",0.000361138642295785
"654",0.00487336838481132
"655",0.0019823821349719
"656",0.00945318964794266
"657",0.000532978697378797
"658",0
"659",0.000236914329868844
"660",0.00191667369115801
"661",0.00336932109804924
"662",0.0162034169367304
"663",0.00779142248681419
"664",0.00160674563827283
"665",0.00774399715344489
"666",0.00669603151896658
"667",0.010637452487835
"668",0.00734195629848187
"669",0.000790607982670928
"670",0
"671",0.00530180212780924
"672",0.0134826034227734
"673",0.00636844657906209
"674",0.00748657864710534
"675",0.00134909192401916
"676",0.0029503718174527
"677",0.00392972948007158
"678",0.00238385206675984
"679",0.00383815990604225
"680",0.0033952042079044
"681",0.00323780590447149
"682",5.31657212989414e-05
"683",0.00413316401389261
"684",0.0109641590180464
"685",0
"686",0.00540731685122308
"687",0.00171556996098063
"688",0
"689",0.00131251790105017
"690",0.00319836097417763
"691",0.00580392776005003
"692",0
"693",0.00203143870375555
"694",0.00227800512384281
"695",0
"696",0.00621092966221341
"697",0.00530127755187456
"698",0.0113906583496491
"699",0.00445715582912563
"700",0.00195642074496015
"701",0.00252857952526853
"702",0.00100981220908901
"703",0.00739399865588374
"704",0.00320765763491187
"705",0.0146220839761697
"706",0.00465645210218795
"707",0
"708",0.00459763306946221
"709",0.00590103148127114
"710",0.00801675488889406
"711",0.00459321399258193
"712",0.00122943623711393
"713",0.00654043295745132
"714",0.00353164470596135
"715",0
"716",0.00197824037757514
"717",0
"718",0
"719",0.00298075332046042
"720",0.00178231951714206
"721",0.00159426274154217
"722",0
"723",0.00803371798091915
"724",0.00140984576893561
"725",0.00250168655082921
"726",0.0044553625653052
"727",0.0129017224396495
"728",0.00384466084905925
"729",0.0104333427190925
"730",0.00681436569724009
"731",0.00802055829524138
"732",0.0114986148398551
"733",0.00662077588695898
"734",1.6300110485018e-05
"735",0.00468120424723249
"736",0.00183570263049948
"737",0.00456570978030018
"738",0.00338277157723474
"739",0.00710279576370174
"740",0.00285762085049354
"741",0
"742",0.00179886329095041
"743",0.00109368192764975
"744",0
"745",0.00464714558169768
"746",0.00326845980560518
"747",0.00283323596506048
"748",0.00278669949816388
"749",0.00666844980784622
"750",0.00591803062064659
"751",0.0050551138859756
"752",0.00859243309203734
"753",0.00379400180013032
"754",0.0054974060134599
"755",0.000621185789107062
"756",0.00456916881639208
"757",0.0033300226647488
"758",0.00309924233388826
"759",0.00878849752514617
"760",0.00292549055399711
"761",0.00480700170184216
"762",0.0074646097409198
"763",0.0111065315283403
"764",0.0108629153598841
"765",0.00645070184776184
"766",0.00647189506974421
"767",0.00620387033452108
"768",0
"769",0
"770",0.0106346620107025
"771",0.00582962211467349
"772",0.00910804365257104
"773",0.00326160218494562
"774",0.00072414130478218
"775",0.00718821142242991
"776",0.00105927339443386
"777",0.00469714024066595
"778",0.00447669337795894
"779",0.00199080683086271
"780",0.00208082072973724
"781",0.00843075595762538
"782",0.0136840364392967
"783",0.00961886631330879
"784",0.00850529614267273
"785",0.00776032330247406
"786",0.00789759788544203
"787",0.00778732554293204
"788",0
"789",0.00219159029825674
"790",0.00249674310983158
"791",0.010521160891897
"792",0.00691361520656198
"793",0.00821612720200772
"794",0.0033940007731554
"795",0.00644190475083075
"796",0.00779990875231066
"797",0.00506646415239879
"798",0.00595607578718787
"799",0.00448389468903957
"800",0.00783513270500057
"801",0.00225576688178308
"802",0.00796308430648873
"803",0.0100770487497575
"804",0.00585179033181856
"805",0.00352834567205633
"806",0.00408940871745093
"807",0.00821018800295138
