"t-value"
-1.57971698835707
7.1911176542748
15.6071413934822
18.312797219584
10.4460871276086
6.32718149617132
-1.5183937739476
1.16604507659431
2.59497017990873
1.129633377063
0.277669441523953
8.75119872854108
0
3.69137782618928
5.65137211336675
1.21637296278017
0.132714015350736
6.54560455765858
5.27489711673671
3.82071432075025
2.96018702704868
-0.794668171385929
6.13972696668335
1.55566415891126
0.183798126372891
1.8266621262767
-0.443969613813229
-0.0987692088828155
-5.26683717210858
3.71484982814415
-1.69758892313288
0
-3.75321264179998
-4.9885296399181
-0.995356154121495
3.08446207957603
4.15955144881239
-0.0783574635375585
-0.724360252323369
1.3668162501116
0.0391486664023757
3.11432078774939
1.18850957788235
3.66030636032308
1.87305644297013
-1.8640352294492
2.34528219884049
2.44841419055222
0.989068297804545
-1.17133991012199
-2.44185065111592
0.154071352849103
-3.05170883054782
-1.45319306521179
-0.986212600522878
1.46263948918919
0
3.6333777562972
3.63975504746298
-2.79208347338255
-2.33948685414819
-0.924842947919164
-3.2854026845044
-4.20205771726275
-2.64683411539082
-8.29563318352004
-5.71035446177523
0
-9.07125438330721
-5.69053643615345
-9.90217646858716
-3.33482637663638
-1.68514145995253
-2.52708273632572
-7.61984885358629
-8.74351964047088
0.215258791065292
-1.4452836569808
-0.748267850945054
-0.100823703231719
0.737140301171365
-0.993312595007722
0.386404670369294
-2.59277151180447
-0.518606097397029
-7.88451324704643
-5.69381183878627
-5.91537410954096
-5.7451702442748
-2.99819590070082
-2.10349524237169
-7.68776004140357
-8.15022220974849
1.28261386289938
-1.40320678079388
-3.29813489443491
-4.25096430807498
1.70703826430874
-0.0487779672484614
0.0303270794760553
2.2966873663902
0
2.76264750659735
1.2684819664097
0.629296098354095
-1.43823184663536
2.39298250585303
1.89785209912927
-1.90669299596603
0.158149925043267
-0.372438404798179
1.30957730246441
1.4475255449904
-0.946944133162857
-3.35611177505206
-2.53305879257467
-2.96561650110382
0
-2.14792390829732
11.4974369961146
-4.91568735514854
-0.977932139869674
-0.407709043866902
-4.0196187186409
2.20304085018085
0
-3.78993120815637
-2.56077060075609
-6.23093026942736
-5.01611580103293
-6.66084842277907
-4.50243215827797
-5.61680566642153
-2.22957178327891
-2.70433505819799
-1.01369008966831
-0.640284734690471
-1.43428391707946
-0.925127276360345
-0.963453149967474
8.22725263089815
0
-1.2047508186587
-2.74815739637999
3.0788704692814
0.0540970708507379
0.704786181111484
-3.95571767183648
-6.86651519439034
-5.88522902658528
6.512279219016
6.19721720586471
4.32050362179714
0
0.197874092862333
-1.48136097764669
4.38472137704669
4.05418743585982
5.36737508566274
-4.64576847693462
0
3.3657283267618
0
-6.23539367487158
-3.4545105527062
1.5843479023853
0.771801288169373
1.70060580951922
-6.7226119636282
-4.39184096942173
-2.42484123924627
2.23279041982118
2.72681189196491
-2.30822149757637
-5.68965294153442
-4.85263588938613
0.0275754968692786
3.06838660353654
1.42219869066222
78.2185258515551
0.325819442959566
8.40311545539111
15.3211839825898
11.7413467272144
11.4722802889289
5.83539970941976
-1.14764900878444
0.689988893508873
2.57074556105066
0.705146070463083
-2.6446410983271
8.40395012596007
0.991810805907606
2.61626915689777
5.4851112624107
1.66964950516897
